code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,ar
603023,威帝股份,汽车配件,黑龙江,154.5,5.4,5.4,7.85,6.42,1.26,0.08,0.01,0.016,1.21,4.1,20150527.0,0.4,0.07,-36.76,-35.09,39.56,22.61,27800.0,0.0
601992,金隅集团,水泥,北京,11.49,83.34,106.78,2964.74,1890.2,438.58,64.21,0.6,0.14300000000000002,4.31,0.76,20110301.0,263.37,2.47,-8.26,-49.97,23.0,3.72,150674.0,0.0
723,美锦能源,焦炭加工,山西,209.94,37.74,40.99,208.12,65.31,89.07,4.0,0.1,0.016,2.01,3.27,19970515.0,36.0,0.88,-32.16,-89.73,17.53,1.22,141798.0,0.0
2643,万润股份,化工原料,山东,41.31,8.94,9.09,62.41,27.63,13.33,20.79,2.29,0.238,5.35,3.68,20111220.0,15.43,1.7,-3.6,-6.22,42.89,17.35,31297.0,0.0
600818,中路股份,文教休闲,上海,116.25,2.38,3.21,8.85,1.6,0.69,0.55,0.17,0.049,1.79,6.4,19940128.0,1.71,0.53,11.65,154.68,14.58,4.78,32883.0,0.0
789,万年青,水泥,江西,10.52,7.97,7.97,134.44,55.23,35.94,0.57,0.07,0.852,6.52,2.75,19970923.0,38.1,4.78,20.64,12.6,30.92,12.74,48726.0,0.0
300246,宝莱特,医疗保健,广东,11.85,1.08,1.46,12.47,7.72,1.94,0.17,0.12,1.643,5.19,7.5,20110719.0,5.63,3.85,102.26,767.59,55.04,30.9,18838.0,0.0
300049,福瑞股份,医疗保健,内蒙,98.1,2.27,2.63,22.52,9.51,0.9,6.45,2.45,0.058,5.05,2.25,20100120.0,4.41,1.68,-6.03,-6.4,71.44,4.2,20098.0,0.0
600371,万向德农,种植业,黑龙江,66.93,2.93,2.93,7.8,5.42,0.9,0.34,0.12,0.121,1.79,9.0,20020916.0,2.03,0.69,-3.58,-0.33,40.38,28.1,38326.0,0.0
2498,汉缆股份,电气设备,山东,22.93,33.27,33.27,72.53,55.89,4.17,1.48,0.04,0.106,1.61,3.01,20101109.0,13.93,0.42,13.33,78.98,23.06,11.85,168228.0,0.0
636,风华高科,元器件,广东,56.67,8.95,8.95,80.97,36.54,20.59,24.07,2.69,0.284,6.7,4.81,19961129.0,19.14,2.14,10.04,-14.61,29.02,14.32,78777.0,0.0
300319,麦捷科技,元器件,深圳,99.2,6.58,6.97,36.52,18.85,9.45,12.6,1.81,0.057,3.02,3.73,20120523.0,1.19,0.17,26.17,43.44,16.9,4.52,43776.0,0.0
159,国际实业,石油贸易,新疆,22.92,4.81,4.81,28.27,13.77,3.06,3.73,0.78,0.14,4.67,1.38,20000926.0,12.6,2.62,2.92,486.78,26.02,39.78,64336.0,0.0
300273,和佳医疗,医疗保健,广东,69.53,6.02,7.95,64.78,33.15,1.82,9.86,1.24,0.058,3.24,2.48,20111026.0,7.09,0.89,-29.57,-14.4,53.17,10.85,42437.0,0.0
600158,中体产业,文教休闲,天津,1080.79,6.57,9.14,53.33,42.01,2.61,0.0,0.0,0.006999999999999999,2.11,6.84,19980327.0,8.74,0.96,41.3,106.85,40.33,0.77,85908.0,0.0
2789,建艺集团,装修装饰,深圳,40.83,0.86,1.38,43.96,35.07,0.39,5.54,4.01,0.196,8.73,1.83,20160311.0,4.79,3.47,-32.6,-42.85,16.64,2.86,11050.0,0.0
600366,宁波韵升,电器仪表,浙江,39.53,9.89,9.89,57.98,34.44,11.87,1.48,0.15,0.081,4.37,1.46,20001030.0,29.97,3.03,22.37,50.17,16.34,8.03,71732.0,0.0
600377,宁沪高速,路桥,江苏,49.53,38.0,50.38,583.79,74.73,18.76,105.02,2.08,0.096,5.15,1.86,20010116.0,63.31,1.26,-44.82,-78.72,30.32,18.2,29392.0,0.0
666,经纬纺机,多元金融,北京,19.61,2.93,7.04,359.87,243.61,13.41,18.91,2.69,0.243,12.71,0.75,19961210.0,45.0,6.39,-41.23,-51.66,34.23,10.32,36975.0,0.0
600633,浙数文化,互联网,浙江,19.98,13.02,13.02,115.03,30.91,5.95,31.77,2.44,0.278,6.37,1.74,19930304.0,39.56,3.04,39.13,11.33,71.47,19.42,51641.0,0.0
600170,上海建工,建筑工程,上海,11.32,89.04,89.04,2522.58,2030.69,74.95,22.05,0.25,0.12,2.98,1.06,19980623.0,140.26,1.58,0.62,-36.48,8.17,1.19,176449.0,0.0
2857,三晖电气,电器仪表,河南,320.5,0.91,1.28,5.65,4.62,0.1,1.16,0.91,0.022,3.71,3.83,20170323.0,2.02,1.58,-33.03,15.86,32.29,6.2,7809.0,0.0
600056,中国医药,医药商业,北京,10.82,10.68,10.68,354.71,276.06,18.19,20.47,1.92,0.728,8.87,1.78,19970515.0,57.91,5.42,11.56,12.93,16.59,4.13,84978.0,0.0
2117,东港股份,广告包装,山东,46.49,5.45,5.46,18.32,8.68,6.83,2.5,0.46,0.135,2.74,4.6,20070302.0,3.91,0.72,-35.59,-48.08,39.98,13.51,28323.0,0.0
603138,海量数据,软件服务,北京,224.99,2.53,2.53,6.54,5.97,0.06,0.17,0.07,0.045,1.95,10.44,20170306.0,1.93,0.76,-17.42,-39.58,31.05,6.07,26080.0,0.0
2801,微光股份,电气设备,浙江,24.87,0.76,1.53,12.99,10.87,1.49,2.27,1.48,0.628,7.03,4.44,20160622.0,6.5,4.24,-5.82,22.98,33.6,26.77,12211.0,0.0
2568,百润股份,红黄酒,上海,74.56,3.49,5.2,28.7,10.87,11.43,12.04,2.32,0.408,4.26,14.28,20110325.0,3.37,0.65,24.03,55.01,69.13,26.89,15882.0,0.0
601900,南方传媒,出版业,广东,21.24,8.89,8.96,112.49,50.59,9.44,18.19,2.03,0.22,6.72,1.39,20160215.0,30.98,3.46,-3.2,-49.49,30.53,7.81,30584.0,0.0
603598,引力传媒,影视音像,北京,69.09,2.68,2.71,16.17,12.44,0.05,0.04,0.01,0.101,1.39,10.08,20150527.0,1.23,0.45,76.71,-0.5,5.33,1.39,38863.0,0.0
600683,京投发展,区域地产,浙江,15.37,7.41,7.41,469.7,373.36,0.77,3.28,0.44,0.14,4.05,1.15,19931025.0,13.27,1.79,74.3,25.0,32.86,5.47,24964.0,0.0
600379,宝光股份,电气设备,陕西,67.53,3.3,3.3,8.22,6.1,1.89,0.08,0.02,0.046,1.63,3.8,20020116.0,1.59,0.48,-9.03,-32.8,19.98,3.81,13991.0,0.0
828,东莞控股,路桥,广东,17.45,10.4,10.4,125.36,48.01,12.84,11.38,1.1,0.308,6.96,1.54,19970617.0,41.94,4.04,-46.8,-42.31,44.48,76.15,31032.0,0.0
2563,森马服饰,服饰,浙江,477.33,18.88,26.99,150.6,100.55,21.25,25.83,0.96,0.008,3.9,1.96,20110311.0,40.37,1.5,-30.24,-97.01,43.26,0.38,32582.0,0.0
603197,保隆科技,汽车配件,上海,37.14,1.64,1.66,37.75,22.46,8.86,1.68,1.01,0.4,6.63,4.37,20170519.0,7.54,4.54,-9.12,14.87,31.04,4.69,21710.0,0.0
2373,千方科技,软件服务,北京,40.55,10.45,15.81,155.94,91.0,5.63,44.55,2.82,0.32,6.32,3.85,20100318.0,34.95,2.21,3.57,26.58,30.19,12.76,86152.0,0.0
2792,通宇通讯,通信设备,广东,141.21,1.74,3.38,30.64,24.64,4.13,6.32,1.87,0.08,5.89,3.86,20160328.0,9.04,2.68,-6.57,-46.81,20.75,3.61,35082.0,0.0
300406,九强生物,医疗保健,北京,194.88,3.3,5.89,22.09,11.21,2.62,0.65,0.11,0.07,3.86,5.86,20141030.0,12.43,2.11,-25.12,-74.08,57.6,12.87,14906.0,0.0
600287,江苏舜天,商贸代理,江苏,28.48,4.37,4.37,58.09,44.32,2.99,1.96,0.45,0.106,5.25,1.14,20000901.0,10.08,2.31,-14.97,-74.47,8.51,2.38,29957.0,0.0
603032,德新交运,公路,新疆,617.68,1.6,1.6,8.13,4.14,1.8,1.17,0.73,0.016,4.28,4.56,20170105.0,3.53,2.21,-42.67,-46.86,10.63,9.24,21872.0,0.0
603980,吉华集团,染料涂料,浙江,33.0,7.0,7.0,51.61,33.6,12.57,11.44,1.63,0.113,6.17,1.21,20170615.0,22.19,3.17,-49.34,-76.44,27.11,10.51,31450.0,0.0
603336,宏辉果蔬,农业综合,广东,53.79,3.27,3.27,14.71,9.64,1.41,1.63,0.5,0.124,2.72,4.9,20161124.0,3.75,1.15,15.47,-1.39,14.45,9.12,36478.0,0.0
401,冀东水泥,水泥,河北,11.99,13.47,13.48,599.82,174.21,316.94,32.67,2.42,0.67,9.29,1.92,19960614.0,69.38,5.15,-11.89,-32.95,34.91,7.02,119858.0,0.0
2521,齐峰新材,造纸,山东,31.03,4.24,4.95,47.49,33.61,12.44,18.56,3.75,0.096,6.78,0.87,20101210.0,8.71,1.76,-25.1,-1.79,14.37,3.79,31178.0,0.0
600372,中航电子,航空,北京,59.54,17.75,17.75,242.72,183.82,28.6,15.62,0.88,0.149,4.3,4.12,20010706.0,39.17,2.21,4.26,55.58,29.24,7.38,49309.0,0.0
300294,博雅生物,生物制药,江西,59.47,4.33,4.33,54.08,32.16,7.06,19.47,4.49,0.38,9.25,4.78,20120308.0,16.53,3.81,-3.47,-24.42,53.47,12.13,18166.0,0.0
600000,浦发银行,银行,上海,5.22,281.04,293.52,75211.01,0.0,314.18,817.6,2.79,0.96,17.2,0.6,19991110.0,1610.54,5.49,3.9,-9.81,0.0,28.55,178204.0,0.0
2915,中欣氟材,化工原料,浙江,49.96,0.52,2.04,15.48,6.5,4.17,5.6,2.74,0.19,4.6,4.13,20171205.0,1.4,0.68,63.88,52.51,24.67,8.36,18428.0,0.0
601808,中海油服,石油开采,天津,18.26,29.6,47.72,814.27,291.17,451.88,123.66,2.59,0.359,7.9,1.66,20070928.0,181.47,3.8,6.99,76.17,24.58,11.81,67207.0,0.0
2352,顺丰控股,仓储物流,深圳,51.19,44.9,45.56,1020.46,504.29,196.46,179.06,3.93,0.85,10.4,8.12,20100205.0,223.4,4.9,42.05,21.35,18.65,5.29,53990.0,0.0
300271,华宇软件,软件服务,北京,639.81,6.73,8.14,72.42,43.54,2.52,30.28,3.72,0.02,7.33,3.57,20111026.0,20.67,2.54,-39.0,-92.7,40.49,1.99,21497.0,0.0
600094,大名城,区域地产,上海,23.79,22.77,24.75,407.54,353.31,6.1,58.36,2.36,0.122,5.22,1.11,19970703.0,45.02,1.82,74.41,9.78,16.06,3.94,72207.0,0.0
300552,万集科技,软件服务,北京,14.94,1.04,1.98,26.65,23.52,1.28,3.38,1.71,1.7,9.14,5.4,20161021.0,12.03,6.08,134.93,2995.96,55.58,42.9,21275.0,0.0
600223,鲁商发展,区域地产,山东,24.2,10.01,10.01,597.79,577.21,9.4,1.13,0.11,0.24,2.87,4.04,20000113.0,16.34,1.63,-11.76,135.08,27.57,6.76,40027.0,0.0
528,柳 工,工程机械,广西,7.86,14.63,14.76,337.49,243.58,30.5,31.36,2.12,0.46,7.33,0.99,19931118.0,55.52,3.76,14.0,2.67,20.41,5.87,90873.0,0.0
300498,温氏股份,农业综合,广东,18.81,48.44,63.74,656.84,196.39,240.64,54.76,0.86,0.652,6.98,3.51,20151102.0,297.84,4.67,18.2,200.33,23.08,11.55,124546.0,0.0
600248,延长化建,建筑工程,陕西,38.61,6.57,9.18,90.99,79.7,6.13,5.9,0.64,0.056,3.26,1.33,20000622.0,12.54,1.37,-12.2,-67.27,7.81,1.62,23467.0,0.0
601058,赛轮轮胎,汽车配件,山东,9.16,20.78,26.99,203.15,103.04,67.54,15.82,0.59,0.25,2.83,1.52,20110630.0,32.58,1.21,-4.15,25.26,27.72,9.34,50161.0,0.0
2788,鹭燕医药,医药商业,福建,12.62,3.18,3.27,79.79,67.05,6.37,4.61,1.41,0.398,5.73,1.75,20160218.0,9.96,3.05,0.58,7.22,8.05,1.8,28620.0,0.0
2828,贝肯能源,石油开采,新疆,31.61,1.5,2.01,24.62,14.48,8.41,2.72,1.36,0.158,5.0,2.0,20161208.0,4.42,2.2,-35.41,-8.35,24.82,7.22,22163.0,0.0
603067,振华股份,化工原料,湖北,18.78,4.31,4.31,16.71,10.23,5.43,2.0,0.46,0.189,3.19,2.22,20160913.0,6.61,1.53,-22.47,-13.5,34.78,14.86,23765.0,0.0
600724,宁波富达,水泥,浙江,19.65,14.45,14.45,38.0,18.88,5.67,2.6,0.18,0.108,1.86,2.29,19960716.0,7.23,0.5,-24.79,-45.23,30.75,13.24,33115.0,0.0
2066,瑞泰科技,其他建材,北京,351.4,2.31,2.31,42.22,29.47,8.97,1.63,0.71,0.014,1.97,5.03,20060823.0,0.39,0.17,-2.44,-65.35,18.66,0.16,19206.0,0.0
601016,节能风电,新型电力,北京,15.79,41.56,41.56,276.46,51.02,147.49,11.72,0.28,0.08900000000000001,1.81,1.56,20140929.0,20.22,0.49,10.54,20.0,55.73,27.37,96735.0,0.0
875,吉电股份,火力发电,吉林,9.8,21.46,21.46,480.3,82.97,325.96,55.09,2.57,0.21600000000000005,3.64,1.16,20020926.0,0.48,0.02,11.87,105.35,29.7,10.05,172399.0,0.0
600109,国金证券,证券,四川,23.33,30.24,30.24,653.58,0.0,0.89,78.52,2.6,0.331,7.1,2.18,19970807.0,73.1,2.42,51.36,61.24,0.0,34.58,141085.0,0.0
601137,博威合金,铜,浙江,21.04,6.85,7.55,75.53,34.2,25.33,16.14,2.14,0.38,5.84,2.4,20110127.0,16.45,2.18,14.94,21.92,17.36,6.55,25166.0,0.0
627,天茂集团,保险,湖北,26.53,44.63,49.41,2287.41,443.91,4.74,110.95,2.25,0.105,4.22,1.33,19961112.0,58.55,1.19,1684.7,-30.39,0.0,7.94,85000.0,0.0
600622,光大嘉宝,区域地产,上海,30.24,15.0,15.0,286.47,130.14,1.25,14.22,0.95,0.069,4.26,0.98,19921203.0,31.66,2.11,-17.3,-55.92,41.01,5.4,44211.0,0.0
603156,养元饮品,软饮料,河北,21.2,7.67,12.65,129.28,98.31,7.97,27.1,2.14,0.5589999999999999,8.61,2.75,20180212.0,64.33,5.08,-48.4,-44.22,51.11,39.66,24758.0,0.0
2079,苏州固锝,半导体,江苏,87.17,7.27,7.28,21.87,15.49,4.48,3.3,0.45,0.064,2.4,4.64,20061116.0,5.59,0.77,-20.76,3.29,17.05,6.45,94522.0,0.0
601588,北辰实业,区域地产,北京,26.37,26.6,33.67,946.36,835.94,19.57,36.53,1.08,0.02,4.25,0.65,20061016.0,62.75,1.86,-60.83,-86.19,40.26,5.3,155826.0,0.0
600036,招商银行,银行,深圳,9.48,206.29,252.2,80318.26,0.0,676.43,675.23,2.68,1.974,23.73,1.58,20020409.0,3418.43,13.55,7.27,-1.63,0.0,33.56,386864.0,0.0
2349,精华制药,中成药,江苏,22.28,8.23,8.36,29.61,10.98,7.63,8.68,1.04,0.124,2.34,2.36,20100203.0,3.14,0.38,-4.66,-19.32,48.26,17.08,43355.0,0.0
600298,安琪酵母,食品,湖北,39.54,8.24,8.24,103.0,43.46,50.49,6.52,0.79,0.872,6.45,10.7,20000818.0,38.23,4.64,16.91,54.85,40.55,16.56,34034.0,0.0
603499,翔港科技,广告包装,上海,356.73,0.5,1.99,9.33,5.03,2.76,2.66,1.34,0.017,2.97,4.17,20171016.0,1.14,0.58,21.65,-84.85,22.6,1.71,5867.0,0.0
862,银星能源,新型电力,宁夏,56.89,5.01,7.06,91.99,21.92,60.68,26.82,3.8,0.036000000000000004,3.75,1.1,19980915.0,-7.63,-1.08,-10.82,-35.13,32.07,4.3,61339.0,0.0
2582,好想你,食品,河南,1.88,4.12,5.16,73.58,52.64,11.66,22.29,4.32,4.49,10.89,1.51,20110520.0,29.07,5.64,-12.95,1680.02,25.09,90.72,30796.0,0.0
600106,重庆路桥,路桥,重庆,14.56,13.29,13.29,61.46,20.22,2.73,0.54,0.04,0.093,2.78,0.97,19970618.0,15.51,1.17,-1.8,-29.38,89.17,106.25,58996.0,0.0
601997,贵阳银行,银行,贵州,4.62,30.96,32.18,5718.01,0.0,40.47,39.43,1.23,0.879,11.04,0.74,20160816.0,189.45,5.89,18.67,6.68,0.0,35.26,77700.0,0.0
2617,露笑科技,电气设备,浙江,33.59,11.57,15.11,77.78,31.24,36.7,22.17,1.47,0.1,2.03,3.32,20110920.0,-6.46,-0.43,-9.1,3.21,24.13,13.22,53869.0,0.0
61,农 产 品,农业综合,深圳,35.92,16.95,16.97,186.39,32.04,20.0,27.96,1.65,0.112,3.11,2.59,19970110.0,5.04,0.3,10.81,107.64,38.6,12.78,73000.0,0.0
600516,方大炭素,矿物制品,甘肃,64.05,38.06,38.06,189.08,144.95,15.73,8.9,0.23,0.052000000000000005,4.0,1.67,20020830.0,93.53,2.46,-58.48,-86.3,23.54,12.14,237653.0,0.0
600308,华泰股份,造纸,山东,11.02,11.68,11.68,146.48,56.03,74.52,22.97,1.97,0.24,7.11,0.74,20000928.0,40.23,3.45,-17.74,2.38,15.7,5.2,71229.0,0.0
600768,宁波富邦,铝,浙江,428.62,1.34,1.34,3.57,1.69,0.04,0.23,0.17,0.012,1.75,6.04,19961111.0,0.59,0.44,-49.42,-98.64,11.82,1.06,18410.0,0.0
300457,赢合科技,专用机械,深圳,32.81,4.34,5.64,63.51,43.24,6.57,16.68,2.96,0.482,6.02,5.26,20150514.0,11.39,2.02,25.13,45.8,43.6,21.89,12960.0,0.0
603596,伯特利,汽车配件,安徽,44.88,1.71,4.09,41.6,30.9,8.3,6.63,1.62,0.409,5.82,6.31,20180427.0,12.1,2.96,-11.41,-12.35,26.69,14.4,12369.0,0.0
603608,天创时尚,服饰,广东,52.39,4.25,4.3,26.59,12.49,3.51,10.97,2.55,0.087,5.09,1.8,20160218.0,6.84,1.59,-17.78,-68.96,61.38,4.37,33198.0,0.0
600207,安彩高科,供气供热,河南,66.78,8.63,8.63,23.0,9.09,9.69,28.81,3.34,0.039,1.89,2.76,19990714.0,-25.1,-2.91,10.84,64.88,12.58,3.22,46758.0,0.0
2469,三维工程,建筑工程,山东,47.12,4.59,5.03,16.0,12.28,1.32,1.52,0.3,0.055,2.4,2.17,20100908.0,4.69,0.93,-38.72,28.43,23.32,14.84,29119.0,0.0
2591,恒大高新,化工原料,江西,38.19,2.17,3.04,15.18,6.49,1.89,8.58,2.82,0.102,4.24,1.84,20110621.0,1.5,0.49,-15.78,-48.14,46.59,17.77,21490.0,0.0
603278,大业股份,钢加工,山东,33.54,1.2,2.9,39.87,22.31,14.45,6.01,2.07,0.136,5.52,1.65,20171113.0,6.75,2.33,-6.84,-67.53,9.69,3.19,16596.0,0.0
2587,奥拓电子,元器件,深圳,177.56,4.33,6.2,22.2,16.58,1.48,2.13,0.34,0.018000000000000002,2.15,3.02,20110610.0,4.94,0.8,-26.63,-83.87,37.39,3.1,35265.0,0.0
600746,江苏索普,化工原料,江苏,399.52,3.05,10.48,35.13,6.91,21.03,15.32,1.46,0.008,2.6,2.49,19960918.0,0.58,0.06,763.33,844.78,10.8,0.57,20970.0,0.0
300236,上海新阳,半导体,上海,326.87,2.86,2.91,64.18,7.65,2.5,7.14,2.46,0.08900000000000001,17.74,3.29,20110629.0,4.24,1.46,8.26,-90.64,34.55,8.64,65823.0,0.0
600338,西藏珠峰,铅锌,西藏,39.32,9.14,9.14,41.78,21.62,14.2,0.22,0.02,0.131,2.75,3.75,20001227.0,21.33,2.33,-19.75,-65.46,52.18,16.94,45873.0,0.0
2088,鲁阳节能,矿物制品,山东,15.68,3.16,3.62,30.0,19.73,7.83,5.69,1.57,0.329,6.16,1.67,20061130.0,11.33,3.13,-14.28,-31.6,39.63,13.4,14439.0,0.0
2169,智光电气,电气设备,广东,150.97,7.63,7.88,56.14,31.89,11.29,15.41,1.96,0.03,3.53,2.55,20070919.0,5.05,0.64,-16.2,-43.91,20.23,2.61,54395.0,0.0
603663,三祥新材,矿物制品,福建,54.07,1.89,1.9,11.93,5.18,3.83,0.5,0.26,0.19,2.9,7.08,20160801.0,2.74,1.44,-14.82,-18.07,30.46,10.51,13072.0,0.0
300388,国祯环保,环境保护,安徽,21.96,6.72,6.8,146.13,42.97,2.27,15.1,2.22,0.234,5.17,1.99,20140801.0,12.36,1.82,-4.73,1.81,31.33,9.88,24250.0,0.0
2519,银河电子,通信设备,江苏,27.63,10.11,11.26,33.82,21.03,7.67,18.7,1.66,0.093,2.34,2.19,20101207.0,-2.37,-0.21,3.07,9.86,36.38,16.88,41550.0,0.0
600015,华夏银行,银行,北京,5.26,128.23,153.87,32656.15,0.0,131.2,532.92,3.46,0.43,13.65,0.47,20030912.0,841.41,5.47,19.56,-11.44,0.0,19.62,115292.0,0.0
300417,南华仪器,电器仪表,广东,37.04,0.76,1.37,5.91,4.04,1.51,0.65,0.47,0.241,3.55,5.03,20150123.0,2.99,2.18,-37.66,-56.37,49.19,25.2,10023.0,0.0
603508,思维列控,软件服务,河南,35.22,2.25,2.73,49.56,20.92,2.34,23.94,8.78,0.488,16.63,2.06,20151224.0,18.48,6.78,-33.67,-81.62,59.14,35.48,26689.0,0.0
600581,八一钢铁,普钢,新疆,42.09,15.33,15.33,205.47,64.23,132.44,33.2,2.17,0.045,2.75,1.38,20020816.0,-14.33,-0.93,2.74,-44.03,7.84,0.71,81327.0,0.0
600787,中储股份,仓储物流,天津,45.45,22.0,22.0,222.39,111.49,30.86,36.6,1.66,0.056,5.19,0.97,19970121.0,36.58,1.66,-8.18,-25.68,2.97,0.62,58044.0,0.0
2152,广电运通,IT设备,广东,54.02,23.94,24.09,143.09,90.71,16.31,20.29,0.84,0.128,3.88,3.58,20070813.0,42.38,1.76,-6.23,-16.12,41.09,12.51,122442.0,0.0
600108,亚盛集团,农业综合,甘肃,328.82,19.47,19.47,85.69,40.03,12.04,5.14,0.26,0.006,2.49,1.51,19970818.0,19.9,1.02,-1.85,-76.74,20.37,1.02,156956.0,0.0
2164,宁波东力,电气设备,浙江,1.58,4.36,5.65,17.52,8.02,5.02,13.27,2.35,1.64,1.0,6.26,20070823.0,-13.72,-2.43,12.49,1499.04,30.72,215.24,40307.0,0.0
600598,北大荒,种植业,黑龙江,22.35,17.78,17.78,93.88,45.91,30.89,24.2,1.36,0.447,3.81,5.25,20020329.0,9.32,0.52,3.73,13.01,52.87,45.37,105588.0,0.0
2437,誉衡药业,化学制药,黑龙江,6.14,21.77,21.98,54.36,24.94,13.88,4.2,0.19,0.304,0.95,3.92,20100623.0,-6.05,-0.28,-48.61,188.02,71.09,47.62,109600.0,0.0
2741,光华科技,化工原料,广东,237.63,3.22,3.74,25.37,14.52,7.07,3.13,0.84,0.029,3.2,4.28,20150216.0,4.54,1.21,14.66,-45.37,15.99,1.19,35079.0,0.0
601969,海南矿业,普钢,海南,318.22,19.55,19.55,85.14,27.49,21.58,30.47,1.56,0.01,2.01,3.05,20141209.0,-15.82,-0.81,-43.67,-58.2,20.25,1.48,29421.0,0.0
601991,大唐发电,火力发电,北京,12.7,99.94,185.07,2813.0,375.92,1859.21,69.46,0.38,0.07,2.26,1.08,20061220.0,0.7,0.0,-1.25,106.67,18.2,4.0,183876.0,0.0
300720,海川智能,电器仪表,广东,48.78,0.42,1.08,5.31,4.07,0.88,1.51,1.39,0.187,4.42,4.13,20171106.0,1.87,1.73,0.82,19.11,59.71,27.24,8147.0,0.0
996,中国中期,汽车服务,北京,409.71,3.45,3.45,6.74,0.55,0.04,0.32,0.09,0.012,1.38,7.03,20000718.0,0.99,0.29,-48.3,147.2,22.23,23.29,44387.0,0.0
2624,完美世界,影视音像,浙江,27.71,17.9,19.4,163.6,95.81,3.62,23.34,1.2,0.655,5.58,6.51,20111028.0,69.49,3.58,40.68,24.53,60.77,24.7,74358.0,0.0
600602,云赛智联,软件服务,上海,54.6,10.33,13.68,57.09,49.31,2.18,14.97,1.09,0.066,3.08,2.35,19901219.0,9.74,0.71,-9.76,-25.42,19.63,4.65,101321.0,0.0
600528,中铁工业,运输设备,北京,12.03,22.22,22.22,415.23,302.07,48.28,53.81,2.42,0.38,7.95,1.22,20010528.0,91.62,4.12,18.12,3.58,16.97,7.96,106587.0,0.0
300664,鹏鹞环保,环境保护,江苏,22.55,4.82,7.15,62.44,23.07,3.34,10.99,1.54,0.214,4.45,2.17,20180105.0,16.26,2.27,16.1,26.72,40.43,19.51,40822.0,0.0
600419,天润乳业,乳制品,新疆,30.17,2.69,2.69,25.47,8.9,10.2,8.79,3.27,0.298,5.75,3.13,20010628.0,3.64,1.36,7.22,3.32,30.05,9.08,24137.0,0.0
603126,中材节能,环境保护,天津,166.38,6.11,6.11,41.66,31.62,7.15,0.72,0.12,0.014,2.81,1.71,20140731.0,9.12,1.49,11.32,-81.2,15.49,0.77,43415.0,0.0
2454,松芝股份,汽车配件,上海,25.57,6.24,6.29,59.85,40.76,11.2,7.51,1.2,0.117,5.52,1.09,20100720.0,18.3,2.91,-17.52,-42.85,25.55,5.02,24510.0,0.0
603456,九洲药业,化学制药,浙江,107.85,8.03,8.03,50.63,24.0,19.34,9.37,1.17,0.161,3.52,9.88,20141010.0,8.9,1.11,17.5,26.27,42.22,12.84,19149.0,0.0
600272,开开实业,医药商业,上海,259.62,1.6,2.43,10.02,5.13,1.33,0.15,0.06,0.016,2.1,3.99,20010228.0,1.58,0.65,-10.69,-65.79,23.56,0.99,28520.0,0.0
601616,广电电气,电气设备,上海,42.1,9.36,9.36,34.21,20.05,3.21,13.48,1.44,0.043,2.78,1.29,20110201.0,1.99,0.21,99.9,107.17,31.76,6.97,64783.0,0.0
2728,特一药业,中成药,广东,53.28,1.22,2.04,21.49,8.21,4.39,2.92,1.44,0.135,4.96,2.89,20140731.0,4.13,2.03,-37.22,-70.0,50.07,9.13,17545.0,0.0
600745,闻泰科技,通信设备,湖北,50.09,6.37,12.45,571.89,225.83,54.35,182.8,14.68,1.51,20.1,6.81,19960828.0,32.17,2.58,110.93,767.19,17.32,7.05,139557.0,0.0
557,西部创业,铁路,宁夏,35.28,14.58,14.58,53.73,12.68,33.99,43.22,2.96,0.051,3.46,1.03,19940617.0,-8.77,-0.6,-0.08,11.34,33.43,20.16,63239.0,0.0
600901,江苏租赁,多元金融,江苏,9.44,17.91,29.87,785.32,0.0,4.36,42.68,1.43,0.315,4.04,1.47,20180301.0,33.14,1.11,30.81,19.61,0.0,50.5,86076.0,0.0
600594,益佰制药,中成药,贵州,23.23,7.92,7.92,55.2,26.78,11.76,7.57,0.96,0.153,4.4,1.61,20040323.0,16.48,2.08,-8.45,18.39,77.89,8.22,59305.0,0.0
529,广弘控股,食品,广东,17.6,5.7,5.84,30.97,24.67,1.65,5.71,0.98,0.268,3.08,3.06,19931118.0,5.3,0.91,16.09,122.24,25.61,10.23,39411.0,0.0
600757,长江传媒,出版业,湖北,7.53,12.13,12.14,105.02,80.87,8.22,18.2,1.5,0.39,6.2,0.95,19961003.0,41.01,3.38,-10.87,-2.94,27.09,15.39,38593.0,0.0
411,英特集团,医药商业,浙江,29.19,2.07,2.49,113.48,101.65,5.42,4.53,1.82,0.322,6.37,2.95,19960716.0,8.65,3.47,0.57,-17.73,6.17,0.67,44440.0,0.0
63,中兴通讯,通信设备,深圳,48.03,34.76,46.13,1654.32,1252.53,103.15,232.72,5.04,0.403,8.92,4.34,19971118.0,126.15,2.73,5.81,26.29,33.43,3.93,513906.0,0.0
601116,三江购物,超市连锁,浙江,45.56,4.11,5.48,43.99,31.35,9.72,19.89,3.63,0.154,5.74,2.45,20110302.0,4.71,0.86,11.94,-24.67,23.71,3.6,28061.0,0.0
600880,博瑞传播,广告包装,四川,84.28,10.93,10.93,32.23,11.24,2.2,8.27,0.76,0.028,2.65,1.77,19951115.0,6.09,0.56,0.1,-19.67,37.57,17.66,59790.0,0.0
