code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603053,成都燃气,供气供热,四川,27.8,0.89,8.89,65.57,27.16,26.22,13.28,1.49,0.28300000000000003,3.91,4.03,20191217,10.96,1.23,-20.1,-12.87,21.78,12.36,29777.0
002971,和远气体,化工原料,湖北,58.05,0.4,1.6,16.93,5.72,4.95,4.9,3.06,0.22699999999999998,6.51,4.04,20200113,3.64,2.27,15.18,-8.47,33.72,9.87,19903.0
300356,光一科技,电气设备,江苏,0.0,3.8,4.08,18.27,7.78,3.08,7.18,1.76,-0.11900000000000001,2.53,2.61,20121009,-1.17,-0.29,-7.85,-607.02,15.14,-40.12,29825.0
603388,元成股份,建筑工程,浙江,26.19,2.85,2.89,28.86,18.89,0.55,2.43,0.84,0.151,3.69,2.15,20170324,5.05,1.75,-35.82,-29.41,28.61,13.41,11093.0
300557,理工光科,电器仪表,湖北,0.0,0.55,0.56,9.37,7.61,0.23,1.98,3.56,-0.20800000000000002,8.58,3.84,20161101,1.93,3.47,50.22,38.24,38.47,-32.28,8512.0
300195,长荣股份,轻工机械,天津,42.77,3.03,4.33,53.02,26.56,10.87,27.34,6.31,0.09300000000000001,6.56,1.21,20110329,-3.07,-0.71,8.41,8.49,39.1,6.5,22337.0
300618,寒锐钴业,小金属,江苏,182.86,1.88,3.03,35.61,18.54,6.79,3.22,1.06,0.23,6.58,11.36,20170306,10.06,3.32,12.32,180.98,18.13,5.98,38524.0
000422,ST宜化,农药化肥,湖北,0.0,8.98,8.98,218.22,62.92,90.01,20.45,2.28,-0.302,-0.06,-42.34,19960815,-34.41,-3.83,-14.9,-637.48,11.28,-4.41,46232.0
002236,大华股份,电器仪表,浙江,25.46,18.57,30.03,295.5,228.99,15.11,18.34,0.61,0.47,5.66,4.1,20080520,112.2,3.74,-8.96,10.5,48.17,13.91,142107.0
601798,蓝科高新,化工机械,甘肃,160.52,3.55,3.55,33.02,21.39,7.51,9.97,2.81,0.025,4.99,1.59,20110622,3.59,1.01,1.78,302.92,21.63,2.07,11494.0
300819,聚杰微纤,化纤,江苏,156.75,0.25,0.99,9.59,6.18,2.72,5.07,5.1,0.1,8.12,3.35,20200312,1.83,1.84,-23.5,-69.84,23.74,4.36,15230.0
603085,天成自控,汽车配件,浙江,49.14,2.91,3.7,23.01,11.57,6.31,4.46,1.21,0.11,1.74,4.97,20150630,-2.85,-0.77,-14.17,4.82,23.41,5.02,17983.0
002627,宜昌交运,公共交通,湖北,0.0,4.71,5.68,42.28,20.99,7.4,10.02,1.77,-0.054000000000000006,3.78,1.76,20111103,4.83,0.85,-30.15,-147.61,3.26,-4.02,9573.0
000859,国风塑业,塑料,安徽,76.11,7.39,7.39,22.06,9.66,9.39,5.9,0.8,0.039,2.24,2.67,19981119,2.49,0.34,-13.85,94.95,16.48,5.06,63270.0
603568,伟明环保,环境保护,浙江,31.81,12.56,12.57,76.48,17.26,4.21,4.85,0.39,0.39899999999999997,3.67,6.91,20150528,26.41,2.1,18.35,2.4,57.65,43.8,15671.0
300002,神州泰岳,软件服务,北京,75.22,16.29,19.61,53.36,20.66,3.81,5.14,0.26,0.044000000000000004,1.84,3.63,20091030,10.15,0.52,98.54,140.1,64.17,6.73,85488.0
300693,盛弘股份,电气设备,深圳,37.15,0.92,1.37,10.82,9.26,0.16,3.14,2.29,0.324,5.07,4.76,20170822,2.15,1.57,35.63,904.51,49.68,15.54,13887.0
002555,三七互娱,互联网,安徽,28.76,14.8,21.12,124.7,77.3,9.2,1.57,0.07,0.805,3.88,11.94,20110302,57.77,2.74,31.59,64.53,89.19,21.28,55993.0
603920,世运电路,元器件,广东,33.75,4.05,4.09,37.51,24.08,11.39,13.94,3.4,0.348,6.19,3.79,20170426,6.23,1.52,3.61,14.63,24.82,12.69,33841.0
002101,广东鸿图,汽车配件,广东,0.0,5.29,5.3,79.92,33.15,26.56,27.88,5.26,-0.009000000000000001,8.3,0.89,20061229,9.61,1.81,-21.08,-104.21,21.16,-0.23,22885.0
603180,金牌厨柜,家居用品,福建,47.59,0.93,0.95,28.1,15.08,7.14,4.19,4.43,0.66,12.26,5.05,20170512,6.43,6.8,5.51,-11.93,33.42,7.42,12633.0
603392,万泰生物,医疗保健,北京,196.34,0.44,4.34,28.29,14.7,5.45,4.46,1.03,0.6,4.89,45.15,20200429,10.43,2.41,0.0,0.0,78.71,28.9,30885.0
000973,佛塑科技,塑料,广东,86.97,9.67,9.67,41.48,13.13,13.25,3.26,0.34,0.031,2.43,2.22,20000525,8.33,0.86,-19.24,-7.26,22.61,2.92,88531.0
300716,国立科技,塑料,广东,0.0,0.95,1.6,20.71,12.17,6.01,4.5,2.81,-0.385,4.82,2.1,20171109,1.36,0.85,35.78,-360.95,5.43,-5.19,13050.0
300170,汉得信息,软件服务,上海,175.23,8.03,8.84,42.01,29.85,2.85,8.43,0.95,0.028999999999999998,3.58,2.83,20110201,14.81,1.68,-25.83,-84.81,29.24,2.15,63750.0
000997,新 大 陆,软件服务,福建,39.77,10.16,10.52,120.4,80.61,7.43,19.52,1.86,0.23,5.79,3.04,20000807,31.46,2.99,6.78,-47.21,24.66,8.48,89898.0
002355,兴民智通,汽车配件,山东,0.0,5.7,6.21,47.06,27.54,9.15,18.6,3.0,-0.163,4.38,1.39,20100209,1.7,0.27,-31.88,-579.35,-0.54,-15.47,25333.0
300654,世纪天鸿,出版业,山东,1763.34,0.86,1.82,7.07,5.57,0.51,1.17,0.64,0.003,2.53,4.28,20170926,1.4,0.77,-25.01,-92.79,32.49,0.7,13978.0
300281,金明精机,专用机械,广东,108.1,3.94,4.19,14.94,9.14,2.22,4.95,1.18,0.034,2.95,2.52,20111229,2.84,0.68,2.97,162.36,21.63,8.75,10615.0
600761,安徽合力,工程机械,安徽,11.84,7.4,7.4,89.59,64.15,16.84,3.15,0.43,0.544,6.91,1.87,19961009,33.79,4.57,8.34,15.03,20.18,7.42,33168.0
300021,大禹节水,农业综合,甘肃,89.95,6.48,7.97,40.02,25.69,3.45,2.35,0.29,0.034,1.78,3.43,20091030,3.96,0.5,-13.07,-59.72,25.19,3.7,33931.0
300014,亿纬锂能,电气设备,广东,126.01,17.77,18.4,174.43,81.75,47.88,24.98,1.36,0.19699999999999998,4.21,11.82,20091030,31.59,1.72,25.55,-27.43,27.91,11.44,117973.0
002513,*ST蓝丰,农药化肥,江苏,0.0,3.14,3.4,26.86,8.23,12.15,18.12,5.33,-0.028999999999999998,3.31,1.24,20101203,-10.8,-3.18,-26.62,-144.35,14.98,-1.68,15302.0
600580,卧龙电驱,电气设备,浙江,23.51,13.07,13.08,205.74,107.64,37.24,19.53,1.49,0.27699999999999997,5.49,2.37,20020606,40.56,3.1,-1.1,-40.72,25.74,6.08,64443.0
600152,维科技术,电气设备,浙江,42.2,3.03,4.21,25.58,15.06,4.59,8.99,2.14,0.081,3.32,2.06,19980609,-0.18,-0.04,15.69,170.36,18.82,5.44,28391.0
002366,台海核电,专用机械,四川,0.0,5.0,8.67,67.04,35.67,20.45,7.4,0.85,-0.19,2.48,2.21,20100312,9.37,1.08,-16.05,-29.08,-2.6,-80.48,42953.0
002296,辉煌科技,通信设备,河南,34.32,3.33,3.8,18.71,12.4,1.63,6.87,1.81,0.12,4.09,2.01,20090929,5.2,1.37,-4.24,29.22,47.92,23.24,46308.0
002805,丰元股份,化工原料,山东,277.18,0.97,1.45,9.9,4.63,3.61,1.1,0.75,0.023,4.05,3.22,20160707,2.95,2.03,-23.97,-76.77,13.53,2.1,18994.0
600756,浪潮软件,软件服务,山东,0.0,3.24,3.24,33.57,20.37,1.2,10.57,3.26,-0.278,7.21,2.77,19960923,8.58,2.65,-10.86,-168.23,46.62,-20.47,69144.0
002484,江海股份,元器件,江苏,32.42,7.66,8.18,46.27,26.79,9.29,13.64,1.67,0.17,4.29,2.57,20100929,11.1,1.36,11.26,34.17,30.47,13.1,30280.0
603109,神驰机电,电气设备,重庆,43.96,0.37,1.47,19.05,15.58,1.43,6.54,4.46,0.345,8.66,3.51,20191231,4.48,3.05,0.73,3.49,25.94,8.22,27947.0
002378,章源钨业,小金属,江西,0.0,9.23,9.24,37.11,18.04,12.83,5.77,0.62,-0.067,1.74,2.78,20100331,-0.82,-0.09,-5.74,-106.49,9.15,-7.62,48176.0
600490,鹏欣资源,铜,上海,0.0,16.79,22.13,95.64,47.84,17.8,32.85,1.48,-0.015,2.9,1.43,20030626,7.21,0.33,-64.35,-109.55,3.66,-0.93,76022.0
002322,理工环科,软件服务,浙江,29.38,3.44,3.97,36.09,12.24,2.64,18.94,4.77,0.29,7.46,2.13,20091218,8.45,2.13,9.18,5.63,67.14,29.71,19238.0
600557,康缘药业,中成药,江苏,27.0,5.93,5.93,60.59,28.42,20.1,1.75,0.29,0.244,6.8,1.93,20020918,29.55,4.98,-31.62,-40.46,73.13,9.33,29279.0
603377,东方时尚,汽车服务,北京,355.33,5.88,5.88,44.43,12.89,9.09,6.39,1.09,0.033,3.09,7.65,20160205,4.51,0.77,-53.92,-80.74,26.48,8.15,7624.0
300474,景嘉微,元器件,湖南,125.42,1.51,3.01,26.63,21.55,2.42,13.73,4.56,0.29600000000000004,8.01,9.27,20160331,6.66,2.21,20.39,16.09,69.8,28.81,24298.0
002148,北纬科技,互联网,北京,193.1,4.43,5.66,12.47,6.58,1.95,2.29,0.4,0.013999999999999999,1.97,2.83,20070810,3.39,0.6,-2.86,-2.85,44.25,9.59,43292.0
300507,苏奥传感,汽车配件,江苏,40.43,1.9,3.08,13.15,10.24,1.75,1.67,0.54,0.155,3.38,3.71,20160429,5.28,1.71,16.96,154.81,31.32,15.77,18580.0
002354,*ST天娱,互联网,辽宁,0.0,7.14,9.32,63.18,16.02,0.84,58.86,6.31,-0.193,0.61,6.86,20100209,-62.58,-6.71,-36.37,11.35,45.57,-37.51,31196.0
300288,朗玛信息,软件服务,贵州,147.88,2.11,3.38,19.17,5.58,1.49,3.86,1.14,0.047,4.07,3.44,20120216,5.82,1.72,-21.3,-63.69,39.69,8.68,33450.0
002683,宏大爆破,化工原料,广东,112.81,6.08,7.07,82.82,52.48,10.85,15.12,2.14,0.243,4.7,11.66,20120612,9.9,1.4,8.29,25.65,20.13,6.5,26007.0
002799,环球印务,广告包装,陕西,41.36,1.8,1.8,14.45,8.39,2.71,1.49,0.83,0.23,3.49,5.45,20160608,2.94,1.64,89.48,45.6,14.75,4.89,14999.0
000430,张家界,旅游景点,湖南,0.0,3.32,4.05,26.61,1.64,5.23,8.52,2.11,-0.152,3.81,1.48,19960829,2.24,0.55,-78.93,-846.21,-97.1,-171.98,25710.0
600886,国投电力,水力发电,北京,10.14,67.86,67.86,2225.19,200.08,1315.18,64.69,0.95,0.44,5.55,1.66,19960118,224.86,3.31,-10.91,35.14,47.34,17.61,115769.0
300534,陇神戎发,中成药,甘肃,0.0,3.0,3.03,8.49,3.25,2.91,2.31,0.76,-0.035,2.36,2.99,20160913,1.53,0.51,-13.55,-231.05,24.86,-11.04,18976.0
002271,东方雨虹,其他建材,北京,43.51,11.01,15.7,243.75,169.84,46.36,33.78,2.15,0.76,7.65,7.95,20080910,73.17,4.66,11.07,31.2,39.82,12.49,58248.0
000802,北京文化,影视音像,北京,0.0,7.11,7.16,48.52,33.16,0.02,31.76,4.44,-0.09,3.4,2.7,19980108,-15.42,-2.15,-91.37,-39.87,76.36,-1138.33,67003.0
601226,华电重工,专用机械,北京,0.0,11.55,11.55,90.28,78.45,8.28,12.2,1.06,-0.021,3.12,1.37,20141211,10.62,0.92,11.91,-190.56,7.68,-0.74,36597.0
603165,荣晟环保,造纸,浙江,15.47,2.48,2.48,19.91,12.98,4.66,2.4,0.97,0.45899999999999996,5.79,2.46,20170117,8.6,3.46,-11.56,-7.85,16.87,14.24,12711.0
600685,中船防务,船舶,广东,7.61,8.21,14.14,372.39,204.06,38.71,88.71,6.28,2.195,9.48,3.52,19931028,14.94,1.06,-45.07,694.07,5.4,72.27,73438.0
002795,永和智控,机械基件,浙江,52.93,1.78,2.0,10.5,4.38,3.34,2.44,1.22,0.14800000000000002,3.19,4.91,20160428,1.45,0.73,1.07,-22.31,32.03,9.73,15182.0
600146,*ST环球,服饰,宁夏,0.0,4.7,4.7,16.64,11.64,1.24,26.25,5.59,-0.126,1.74,1.23,19990707,-22.73,-4.84,-98.4,70.47,-34.27,-550.76,37308.0
300400,劲拓股份,专用机械,深圳,32.49,1.82,2.43,11.53,7.92,2.81,0.59,0.24,0.28,2.53,7.07,20141010,3.65,1.5,104.32,1224.73,31.21,14.86,16936.0
000419,通程控股,百货,湖南,14.22,5.43,5.44,48.47,22.72,10.22,4.17,0.77,0.17600000000000002,5.34,0.94,19960816,12.13,2.23,-30.55,30.0,21.36,7.75,24398.0
603799,华友钴业,小金属,浙江,66.46,10.79,11.41,260.4,103.73,69.6,38.88,3.41,0.306,8.34,4.88,20150129,40.29,3.53,-0.57,965.28,14.52,3.86,154099.0
000929,兰州黄河,啤酒,甘肃,0.0,1.86,1.86,13.38,10.4,1.98,1.93,1.04,-0.054000000000000006,3.61,2.18,19990623,2.69,1.45,-34.97,-143.95,25.71,-6.08,17159.0
002560,通达股份,电气设备,河南,23.66,2.85,4.44,30.48,18.38,3.74,7.56,1.7,0.213,3.93,2.56,20110303,4.82,1.09,9.84,69.01,17.67,9.19,44550.0
300591,万里马,服饰,广东,0.0,1.88,3.12,12.3,9.6,1.65,0.95,0.31,-0.177,1.45,5.46,20170110,0.27,0.09,-53.91,-529.67,15.85,-34.84,17873.0
002149,西部材料,小金属,陕西,113.95,4.25,4.25,46.4,28.12,13.02,12.4,2.91,0.035,4.15,1.91,20070810,0.46,0.11,1.98,-42.51,16.3,1.63,29749.0
300818,耐普矿机,专用机械,江西,69.46,0.18,0.7,14.14,11.37,1.71,3.53,5.05,0.26,12.22,2.88,20200212,3.85,5.5,-21.97,-48.87,39.85,13.21,10589.0
002826,易明医药,中成药,西藏,94.36,1.34,1.92,8.98,4.59,2.03,2.37,1.23,0.069,3.44,3.77,20161209,2.22,1.16,8.44,10.52,36.39,5.3,21318.0
600722,金牛化工,化工原料,河北,189.67,6.8,6.8,12.14,10.24,1.26,16.45,2.42,0.011000000000000001,1.49,2.91,19960626,-14.05,-2.07,-47.81,-55.48,7.82,3.34,39079.0
603530,神马电力,电气设备,江苏,80.28,0.4,4.0,13.01,7.75,2.13,1.66,0.42,0.162,2.63,9.88,20190805,4.15,1.04,-5.06,9.83,46.29,22.57,24348.0
603669,灵康药业,化学制药,西藏,40.54,7.13,7.13,19.2,12.4,3.21,1.94,0.27,0.107,1.81,4.8,20150528,2.6,0.36,-43.4,-30.33,85.2,16.1,22432.0
600895,张江高科,园区开发,上海,18.95,15.49,15.49,280.01,148.26,0.74,26.36,1.7,0.591,6.51,3.44,19960422,52.32,3.38,-39.78,231.98,44.93,256.73,140453.0
300823,建科机械,专用机械,天津,46.67,0.23,0.94,11.1,8.68,1.67,3.89,4.16,0.5,9.53,4.25,20200319,3.62,3.87,0.0,0.0,47.32,19.32,14626.0
600258,首旅酒店,酒店餐饮,北京,0.0,9.79,9.88,163.5,20.26,22.95,48.51,4.91,-0.71,8.3,2.36,20000601,22.46,2.27,-52.27,-289.07,-18.01,-36.5,39922.0
600155,华创阳安,证券,北京,44.24,16.9,17.4,478.7,384.88,3.23,134.29,7.72,0.156,8.58,1.61,19980918,-5.07,-0.29,133.27,-5.57,89.12,141.71,48980.0
002338,奥普光电,电器仪表,吉林,146.97,2.4,2.4,10.51,7.21,1.86,2.5,1.04,0.086,3.57,7.1,20100115,3.03,1.26,-0.1,2.09,34.43,11.43,38968.0
300101,振芯科技,通信设备,四川,403.33,5.51,5.58,17.03,12.26,0.94,1.2,0.21,0.021,1.68,9.9,20100806,2.56,0.46,-10.3,52.81,50.41,6.78,60939.0
603387,基蛋生物,医疗保健,江苏,54.3,2.6,2.6,22.01,17.1,2.86,6.11,2.35,0.369,6.25,6.4,20170717,6.62,2.54,-13.85,-37.64,65.27,25.26,18982.0
600833,第一医药,医药商业,上海,41.51,2.23,2.23,13.82,10.39,0.73,0.65,0.29,0.149,3.26,3.8,19940224,2.6,1.17,38.99,10.21,17.55,3.88,24026.0
002885,京泉华,元器件,深圳,50.11,1.01,1.8,15.84,10.71,3.73,2.41,1.34,0.175,4.48,3.91,20170627,3.47,1.93,-11.9,-11.22,18.18,5.59,18660.0
300078,思创医惠,元器件,浙江,116.31,7.83,8.69,45.59,24.22,3.4,13.89,1.6,0.053,3.46,3.59,20100430,6.77,0.78,-0.73,-48.04,36.91,6.46,42592.0
002981,朝阳科技,元器件,广东,113.86,0.24,0.96,11.55,9.07,1.2,4.58,4.77,0.2,8.6,4.42,20200417,2.42,2.52,0.0,0.0,14.35,4.72,24541.0
300808,久量股份,家用电器,广东,80.06,0.4,1.6,13.64,7.98,3.02,5.5,3.44,0.132,6.62,3.2,20191129,3.14,1.96,-27.7,-46.01,24.57,6.9,17960.0
603585,苏利股份,化工原料,江苏,19.92,1.8,1.8,29.34,17.27,8.27,6.9,3.83,0.479,10.79,1.77,20161214,9.45,5.25,-30.14,-49.63,30.43,12.93,12428.0
603698,航天工程,专用机械,北京,175.79,5.36,5.36,38.98,29.34,5.68,9.36,1.75,0.038,5.15,2.57,20150128,11.01,2.05,-41.85,-71.84,24.95,4.73,25034.0
600111,北方稀土,小金属,内蒙,69.3,36.33,36.33,245.31,177.49,35.27,1.72,0.05,0.09,2.72,4.6,19970924,46.64,1.28,12.81,23.36,10.52,3.41,311820.0
603309,维力医疗,医疗保健,广东,20.76,2.6,2.6,14.98,4.63,4.22,2.48,0.95,0.373,4.17,3.72,20150302,5.2,2.0,20.92,35.59,45.59,17.69,23553.0
002014,永新股份,塑料,安徽,23.83,5.01,5.04,25.78,16.13,7.26,4.31,0.86,0.248,3.55,3.33,20040708,6.97,1.38,8.04,17.6,26.08,10.04,16262.0
600321,正源股份,其他建材,四川,0.0,15.11,15.11,39.9,14.96,19.97,10.21,0.68,-0.076,1.71,1.3,20010524,-0.48,-0.03,-57.06,-2581.12,-12.58,-37.87,61663.0
300307,慈星股份,纺织机械,浙江,0.0,7.72,7.81,40.31,23.96,11.33,19.49,2.5,-0.023,3.83,2.13,20120329,1.58,0.2,-30.47,-127.85,26.82,-2.59,33674.0
002660,茂硕电源,电气设备,深圳,43.54,2.07,2.74,15.61,9.74,3.68,4.11,1.5,0.111,2.36,4.09,20120316,-0.26,-0.1,-0.72,83.48,22.29,5.69,29000.0
300806,斯迪克,塑料,江苏,86.9,0.29,1.18,27.08,14.09,7.04,5.53,4.67,0.436,9.69,7.82,20191125,4.41,3.73,1.33,141.53,22.79,7.63,9057.0
300371,汇中股份,电器仪表,河北,38.85,1.1,1.68,8.32,4.61,2.86,1.26,0.75,0.239,4.32,4.3,20140123,3.9,2.32,49.51,46.98,51.77,26.41,8060.0
688005,容百科技,电气设备,浙江,118.45,2.74,4.43,54.17,34.39,11.75,35.34,7.97,0.122,9.76,2.97,20190722,3.3,0.74,-36.8,-52.73,11.54,4.41,12196.0
002658,雪迪龙,环境保护,北京,218.24,3.04,6.05,29.97,25.61,1.42,2.45,0.4,0.015,3.26,2.06,20120309,10.4,1.72,-39.13,-82.66,42.88,2.48,35197.0
300213,佳讯飞鸿,通信设备,北京,48.57,5.45,5.96,30.16,19.29,1.86,7.46,1.25,0.1,3.56,2.72,20110505,7.3,1.23,-21.21,1.93,35.62,13.28,35489.0
600753,东方银星,商贸代理,福建,133.46,1.79,1.79,4.41,4.3,0.02,0.9,0.5,0.053,1.18,12.04,19960927,-0.58,-0.32,198.63,16.82,1.16,0.53,9102.0
002830,名雕股份,装修装饰,深圳,0.0,0.67,1.33,13.53,6.77,1.38,1.61,1.21,-0.142,4.54,3.14,20161213,2.69,2.01,-13.47,-792.12,22.83,-6.79,9786.0
603712,七一二,通信设备,天津,193.7,3.66,7.72,53.86,46.69,5.63,9.35,1.21,0.134,3.35,15.48,20180226,7.8,1.01,16.12,52.67,46.21,12.29,21338.0
002948,青岛银行,银行,山东,7.76,6.05,45.1,4405.22,0.0,27.81,83.38,1.85,0.33899999999999997,4.98,1.06,20190116,31.57,0.7,34.23,6.4,0.0,25.15,80138.0
002402,和而泰,元器件,深圳,47.11,7.98,9.14,52.38,32.27,6.34,7.25,0.79,0.184,2.84,6.09,20100511,8.75,0.96,5.1,-1.02,23.44,9.19,97256.0
300747,锐科激光,元器件,湖北,166.52,1.53,2.88,33.46,27.34,3.83,10.65,3.7,0.233,8.11,9.56,20180625,9.83,3.41,-29.91,-69.33,23.98,9.46,15947.0
002836,新宏泽,广告包装,广东,71.71,1.6,1.6,5.37,2.96,1.58,0.35,0.22,0.079,2.37,4.76,20161229,1.44,0.9,-47.16,-41.02,35.81,11.14,12831.0
603599,广信股份,农药化肥,安徽,15.41,4.65,4.65,70.19,48.93,12.68,21.5,4.63,0.611,11.5,1.64,20150513,24.37,5.24,4.55,10.25,33.75,16.06,20532.0
000695,滨海能源,广告包装,天津,0.0,2.22,2.22,10.13,5.14,3.18,0.75,0.34,-0.054000000000000006,1.64,5.51,19970218,0.55,0.25,-36.74,-533.14,2.42,-9.63,11296.0
603519,立霸股份,家用电器,江苏,29.12,2.22,2.22,10.79,8.03,0.75,0.9,0.4,0.23399999999999999,3.23,4.21,20150319,3.35,1.51,-19.5,-33.38,15.97,10.11,7501.0
300039,上海凯宝,中成药,上海,41.12,9.16,10.46,28.21,22.63,3.01,0.09,0.01,0.07400000000000001,2.43,2.49,20100108,12.67,1.21,-39.64,-49.71,81.64,16.18,44712.0
600406,国电南瑞,电气设备,江苏,38.11,29.35,46.22,595.0,445.81,81.73,100.06,2.16,0.298,6.62,3.43,20031016,152.83,3.31,11.15,14.59,27.47,11.33,66772.0
603816,顾家家居,家居用品,浙江,36.58,6.22,6.32,106.99,48.15,18.15,23.08,3.65,0.96,8.67,7.68,20161014,24.1,3.81,-2.97,3.06,35.47,11.85,11889.0
688185,康希诺,生物制药,天津,0.0,0.23,2.47,17.11,6.5,0.94,16.25,6.57,-0.46,25.69,10.08,20200813,-4.7,-1.9,0.0,0.0,91.49,-2536.34,18026.0
002246,北化股份,化工原料,四川,72.44,4.5,5.49,39.95,26.84,8.64,9.96,1.81,0.057999999999999996,4.58,1.82,20080605,8.95,1.63,-11.3,-56.84,28.24,3.19,36062.0
603183,建研院,建筑工程,江苏,42.65,1.47,2.98,15.82,8.57,1.87,5.56,1.86,0.12,3.99,2.28,20170905,3.32,1.11,7.96,14.11,47.14,11.13,24155.0
603066,音飞储存,仓储物流,江苏,28.59,3.01,3.01,14.16,11.3,0.82,1.8,0.6,0.19899999999999998,3.39,3.36,20150611,5.19,1.72,-17.44,2.96,30.04,18.34,20897.0
002731,萃华珠宝,服饰,辽宁,33.73,2.23,2.56,38.43,33.82,3.33,2.96,1.16,0.124,4.91,1.71,20141104,6.69,2.61,4.29,207.4,14.63,2.79,24200.0
002221,东华能源,石油贸易,江苏,11.84,15.32,16.49,274.37,158.12,73.24,39.89,2.42,0.44,6.09,1.63,20080306,47.44,2.88,-36.29,9.08,7.27,4.2,46537.0
600711,盛屯矿业,小金属,福建,161.05,18.84,23.08,237.42,117.82,29.16,49.35,2.14,0.019,3.93,1.56,19960531,16.74,0.73,57.09,-31.52,2.45,0.2,100079.0
600309,万华化学,化工原料,山东,41.12,14.24,31.4,1146.99,327.53,368.14,21.62,0.69,0.903,13.16,5.64,20010105,330.75,10.53,-2.0,-49.56,20.05,9.17,100523.0
601212,白银有色,铜,甘肃,0.0,74.05,74.05,440.32,194.85,86.94,39.21,0.53,-0.062,1.69,1.83,20170215,22.85,0.31,-4.64,-252.36,1.72,-1.79,152604.0
603688,石英股份,矿物制品,江苏,36.55,3.47,3.47,20.28,12.05,5.14,6.05,1.74,0.36,4.89,5.23,20141031,6.98,2.01,0.47,59.01,42.28,39.18,21931.0
603989,艾华集团,元器件,湖南,34.35,3.91,3.91,40.17,29.26,9.2,8.6,2.2,0.451,5.63,5.51,20150515,7.69,1.97,2.01,31.93,35.15,16.37,15523.0
600608,ST沪科,钢加工,上海,543.81,3.18,3.29,1.73,1.73,0.0,4.49,1.36,0.004,0.19,24.61,19920327,-7.62,-2.32,-1.84,36.77,0.98,0.23,17688.0
300047,天源迪科,软件服务,深圳,48.87,5.17,6.38,53.52,35.68,2.96,14.74,2.31,0.095,5.01,1.85,20100120,9.67,1.52,19.31,35.44,17.24,3.19,34138.0
603233,大参林,医药商业,广东,47.62,6.56,6.56,90.32,56.06,9.99,16.65,2.54,0.9059999999999999,7.2,11.98,20170731,22.35,3.41,32.14,56.21,38.07,8.57,12252.0
002786,银宝山新,专用机械,深圳,410.35,3.8,3.81,46.61,31.93,9.24,1.74,0.46,0.01,2.34,3.66,20151223,2.8,0.73,28.43,105.66,14.81,0.22,31945.0
600903,贵州燃气,供气供热,贵州,60.99,6.32,11.38,89.14,20.45,42.51,1.92,0.17,0.096,2.34,5.0,20171107,7.51,0.66,-5.07,-21.44,20.05,5.67,65800.0
603878,武进不锈,钢加工,江苏,12.78,4.01,4.01,31.81,24.05,4.53,9.03,2.25,0.336,5.77,1.49,20161219,8.74,2.18,1.36,-10.55,21.69,11.55,19792.0
300389,艾比森,半导体,深圳,53.69,1.64,3.19,21.38,15.59,3.45,0.92,0.29,0.102,4.11,2.66,20140801,8.54,2.68,-18.07,-61.11,31.4,4.38,15324.0
600766,园城黄金,黄金,山东,0.0,2.24,2.24,1.55,1.46,0.04,2.37,1.06,-0.002,0.27,28.85,19961028,-3.92,-1.75,133.89,-302.18,22.1,-6.75,30956.0
600966,博汇纸业,造纸,山东,35.25,13.37,13.37,191.11,56.98,117.58,13.33,1.0,0.2,4.14,3.4,20040608,26.52,1.98,41.78,102.88,17.54,4.66,38470.0
300531,优博讯,软件服务,深圳,54.74,2.8,3.23,19.51,12.47,0.95,6.17,1.91,0.23600000000000002,4.49,5.76,20160809,4.91,1.52,1.27,0.42,34.97,15.91,12450.0
002932,明德生物,医疗保健,湖北,14.47,0.3,0.67,10.43,8.5,0.99,3.23,4.86,3.0060000000000002,12.06,7.21,20180710,3.84,5.77,253.98,397.19,83.75,55.52,13452.0
002340,格林美,小金属,深圳,61.37,41.27,47.84,293.75,152.63,74.81,51.77,1.08,0.05,2.7,2.03,20100122,28.62,0.6,-9.51,-48.26,17.19,3.81,231829.0
605001,威奥股份,运输设备,山东,70.02,0.76,3.02,39.62,28.77,4.54,17.16,5.68,0.18,9.13,2.23,20200522,7.01,2.32,0.0,0.0,31.56,8.26,40329.0
002444,巨星科技,轻工机械,浙江,18.72,10.12,10.75,123.86,62.94,10.69,20.36,1.89,0.59,7.55,2.91,20100713,45.28,4.21,25.76,42.23,33.92,16.53,52338.0
600058,五矿发展,商贸代理,北京,25.41,10.72,10.72,253.47,220.13,11.91,41.79,3.9,0.07,3.93,1.8,19970528,-20.13,-1.88,2.48,63.25,3.68,0.54,59922.0
000690,宝新能源,火力发电,广东,12.08,20.84,21.76,192.49,53.14,94.75,29.37,1.35,0.293,4.47,1.59,19970128,36.51,1.68,49.61,101.35,43.68,19.84,78931.0
300760,迈瑞医疗,医疗保健,深圳,61.05,4.99,12.16,296.32,223.38,27.5,81.48,6.7,2.841,16.62,20.87,20181016,102.2,8.41,28.75,45.78,65.96,32.69,54307.0
603466,风语筑,文教休闲,上海,21.43,0.9,2.92,39.85,35.19,2.01,7.91,2.71,0.516,6.24,3.54,20171020,6.95,2.38,4.45,4.17,31.4,14.89,17179.0
